time_s,CH1_V,CH2_V
1.005009474865863712e-03,9.411764705882352811e-01,3.372549019607843146e+00
1.005011474865807148e-03,8.627450980392157298e-01,3.215686274509803599e+00
1.005013474865750584e-03,8.627450980392157298e-01,3.294117647058823373e+00
1.005015474865694021e-03,9.411764705882352811e-01,3.294117647058823373e+00
1.005017474865637457e-03,9.411764705882352811e-01,3.137254901960784270e+00
1.005019474865580893e-03,8.627450980392157298e-01,3.372549019607843146e+00
1.005021474865524329e-03,9.019607843137255054e-01,3.137254901960784270e+00
1.005023474865467765e-03,9.411764705882352811e-01,3.294117647058823373e+00
1.005025474865411201e-03,9.411764705882352811e-01,3.254901960784313708e+00
1.005027474865354637e-03,8.627450980392157298e-01,3.137254901960784270e+00
1.005029474865298074e-03,8.627450980392157298e-01,3.294117647058823373e+00
1.005031474865241510e-03,8.627450980392157298e-01,3.137254901960784270e+00
1.005033474865184946e-03,9.019607843137255054e-01,3.254901960784313708e+00
1.005035474865128382e-03,8.627450980392157298e-01,3.333333333333333037e+00
1.005037474865071818e-03,9.019607843137255054e-01,3.137254901960784270e+00
1.005039474865015254e-03,9.411764705882352811e-01,3.372549019607843146e+00
1.005041474864958690e-03,9.411764705882352811e-01,3.137254901960784270e+00
1.005043474864902127e-03,8.627450980392157298e-01,3.294117647058823373e+00
1.005045474864845563e-03,9.411764705882352811e-01,3.215686274509803599e+00
1.005047474864788999e-03,9.019607843137255054e-01,3.176470588235293935e+00
1.005049474864732435e-03,9.411764705882352811e-01,3.372549019607843146e+00
1.005051474864675871e-03,8.235294117647058432e-01,3.176470588235293935e+00
1.005053474864619307e-03,9.019607843137255054e-01,3.294117647058823373e+00
1.005055474864562743e-03,9.019607843137255054e-01,3.294117647058823373e+00
1.005057474864506179e-03,9.411764705882352811e-01,3.137254901960784270e+00
1.005059474864449616e-03,8.235294117647058432e-01,3.333333333333333037e+00
1.005061474864393052e-03,9.019607843137255054e-01,3.098039215686274161e+00
1.005063474864336488e-03,9.019607843137255054e-01,3.254901960784313708e+00
1.005065474864279924e-03,9.411764705882352811e-01,3.215686274509803599e+00
1.005067474864223360e-03,8.627450980392157298e-01,3.176470588235293935e+00
1.005069474864166796e-03,8.627450980392157298e-01,3.333333333333333037e+00
1.005071474864110232e-03,9.019607843137255054e-01,3.137254901960784270e+00
1.005073474864053669e-03,9.411764705882352811e-01,3.254901960784313708e+00
1.005075474863997105e-03,8.235294117647058432e-01,3.333333333333333037e+00
1.005077474863940541e-03,9.411764705882352811e-01,3.137254901960784270e+00
1.005079474863883977e-03,9.019607843137255054e-01,3.333333333333333037e+00
1.005081474863827413e-03,9.411764705882352811e-01,3.176470588235293935e+00
1.005083474863770849e-03,8.627450980392157298e-01,3.294117647058823373e+00
1.005085474863714285e-03,9.019607843137255054e-01,3.254901960784313708e+00
1.005087474863657722e-03,9.411764705882352811e-01,3.137254901960784270e+00
1.005089474863601158e-03,9.411764705882352811e-01,3.333333333333333037e+00
1.005091474863544594e-03,8.627450980392157298e-01,3.137254901960784270e+00
1.005093474863488030e-03,9.019607843137255054e-01,3.254901960784313708e+00
1.005095474863431466e-03,9.019607843137255054e-01,3.294117647058823373e+00
1.005097474863374902e-03,9.411764705882352811e-01,3.098039215686274161e+00
1.005099474863318338e-03,8.627450980392157298e-01,3.372549019607843146e+00
1.005101474863261775e-03,8.627450980392157298e-01,3.137254901960784270e+00
1.005103474863205211e-03,9.019607843137255054e-01,2.627450980392156854e+00
1.005105474863148647e-03,9.411764705882352811e-01,9.019607843137253944e-01
1.005107474863092083e-03,9.019607843137255054e-01,-1.960784313725490169e-01
1.005109474863035519e-03,8.627450980392157298e-01,-9.019607843137253944e-01
1.005111474862978955e-03,9.019607843137255054e-01,-7.843137254901959565e-01
1.005113474862922391e-03,9.411764705882352811e-01,-3.529411764705882582e-01
1.005115474862865827e-03,8.627450980392157298e-01,3.137254901960784270e-01
1.005117474862809264e-03,8.235294117647058432e-01,7.843137254901960675e-02
1.005119474862752700e-03,9.019607843137255054e-01,1.176470588235294101e-01
1.005121474862696136e-03,9.411764705882352811e-01,-3.921568627450980338e-02
1.005123474862639572e-03,8.235294117647058432e-01,7.843137254901960675e-02
1.005125474862583008e-03,8.627450980392157298e-01,-1.568627450980392135e-01
1.005127474862526444e-03,9.019607843137255054e-01,-7.843137254901960675e-02
1.005129474862469880e-03,9.411764705882352811e-01,7.843137254901960675e-02
1.005131474862413317e-03,8.235294117647058432e-01,-1.568627450980392135e-01
1.005133474862356753e-03,9.019607843137255054e-01,5.490196078431373028e-01
1.005135474862300189e-03,9.019607843137255054e-01,2.352941176470587870e+00
1.005137474862243625e-03,8.627450980392157298e-01,3.254901960784313708e+00
1.005139474862187061e-03,8.627450980392157298e-01,4.235294117647058876e+00
1.005141474862130497e-03,9.019607843137255054e-01,3.960784313725489891e+00
1.005143474862073933e-03,8.627450980392157298e-01,3.607843137254901578e+00
1.005145474862017370e-03,9.411764705882352811e-01,3.058823529411764497e+00
1.005147474861960806e-03,9.019607843137255054e-01,2.901960784313725394e+00
1.005149474861904242e-03,9.019607843137255054e-01,3.333333333333333037e+00
1.005151474861847678e-03,8.627450980392157298e-01,3.137254901960784270e+00
1.005153474861791114e-03,9.803921568627450567e-01,3.176470588235293935e+00
1.005155474861734550e-03,8.627450980392157298e-01,3.372549019607843146e+00
1.005157474861677986e-03,9.019607843137255054e-01,3.137254901960784270e+00
1.005159474861621422e-03,9.411764705882352811e-01,3.372549019607843146e+00
1.005161474861564859e-03,9.411764705882352811e-01,3.254901960784313708e+00
1.005163474861508295e-03,8.627450980392157298e-01,3.294117647058823373e+00
1.005165474861451731e-03,9.019607843137255054e-01,3.137254901960784270e+00
1.005167474861395167e-03,9.411764705882352811e-01,3.176470588235293935e+00
1.005169474861338603e-03,9.411764705882352811e-01,3.372549019607843146e+00
1.005171474861282039e-03,8.627450980392157298e-01,3.176470588235293935e+00
1.005173474861225475e-03,9.019607843137255054e-01,3.294117647058823373e+00
1.005175474861168912e-03,9.019607843137255054e-01,3.294117647058823373e+00
1.005177474861112348e-03,9.411764705882352811e-01,3.137254901960784270e+00
1.005179474861055784e-03,8.627450980392157298e-01,3.333333333333333037e+00
1.005181474860999220e-03,8.627450980392157298e-01,3.137254901960784270e+00
1.005183474860942656e-03,9.019607843137255054e-01,3.294117647058823373e+00
1.005185474860886092e-03,9.411764705882352811e-01,3.254901960784313708e+00
1.005187474860829528e-03,8.627450980392157298e-01,3.176470588235293935e+00
1.005189474860772965e-03,8.627450980392157298e-01,3.333333333333333037e+00
1.005191474860716401e-03,8.627450980392157298e-01,3.176470588235293935e+00
1.005193474860659837e-03,9.411764705882352811e-01,3.215686274509803599e+00
1.005195474860603273e-03,8.627450980392157298e-01,3.333333333333333037e+00
1.005197474860546709e-03,9.019607843137255054e-01,3.098039215686274161e+00
1.005199474860490145e-03,9.019607843137255054e-01,3.372549019607843146e+00
1.005201474860433581e-03,9.019607843137255054e-01,3.176470588235293935e+00
1.005203474860377017e-03,8.627450980392157298e-01,3.294117647058823373e+00
1.005205474860320454e-03,8.627450980392157298e-01,3.254901960784313708e+00
1.005207474860263890e-03,9.019607843137255054e-01,3.137254901960784270e+00
1.005209474860207326e-03,9.411764705882352811e-01,3.372549019607843146e+00
1.005211474860150762e-03,8.235294117647058432e-01,3.137254901960784270e+00
1.005213474860094198e-03,8.627450980392157298e-01,3.294117647058823373e+00
1.005215474860037634e-03,9.019607843137255054e-01,3.254901960784313708e+00
1.005217474859981070e-03,9.411764705882352811e-01,3.137254901960784270e+00
1.005219474859924507e-03,8.627450980392157298e-01,3.333333333333333037e+00
1.005221474859867943e-03,9.019607843137255054e-01,3.098039215686274161e+00
1.005223474859811379e-03,9.019607843137255054e-01,3.254901960784313708e+00
1.005225474859754815e-03,9.411764705882352811e-01,3.254901960784313708e+00
1.005227474859698251e-03,8.627450980392157298e-01,3.137254901960784270e+00
1.005229474859641687e-03,8.627450980392157298e-01,3.333333333333333037e+00
1.005231474859585123e-03,9.411764705882352811e-01,3.176470588235293935e+00
1.005233474859528560e-03,9.411764705882352811e-01,3.215686274509803599e+00
1.005235474859471996e-03,8.627450980392157298e-01,3.294117647058823373e+00
1.005237474859415432e-03,8.627450980392157298e-01,3.137254901960784270e+00
1.005239474859358868e-03,9.019607843137255054e-01,3.372549019607843146e+00
1.005241474859302304e-03,9.411764705882352811e-01,3.176470588235293935e+00
